source_surface_longitude,Br,R^2
89.0709608301548,0.395,1.002460765718971
89.12129027973074,0.89,1.0024585660995553
89.1670443129793,1.54,1.0024565663963352
89.21279833501332,1.95,1.0024545666464637
89.25855234583305,2.9,1.0024525668499584
89.30888174473787,2.295,1.002450367019728
89.3592111301767,2.4,1.0024481671335752
89.4049651051275,2.5,1.002446167187948
89.45071906884151,2.38,1.0024441671957487
89.49647302138291,1.42,1.002442167156999
89.54680235615827,1.155,1.002439967060391
89.59713167749076,3.09,1.0024377669079552
89.64288559417366,3.13,1.0024357667203363
89.6886394996429,-0.7,1.0024337664862308
89.73896878268008,-1.81,1.0024315661748058
89.78929805228259,1.1,1.0024293658076362
89.83505192193076,1.61,1.002427365424871
89.88080578040106,1.67,1.0024253649956871
89.92655962763801,1.59,1.0024233645200893
89.97688884665378,0.745,1.0024211639431249
90.02721805224745,0.88,1.0024189633105125
90.07297186368884,0.92,1.0024169626865205
90.11872566399128,0.94,1.0024149620161935
90.1644794530674,0.42,1.0024129612995396
90.21480860809757,0.6950000000000001,1.002410760457505
90.26513774972756,0.46,1.0024085595599186
90.31089150303482,0.63,1.002406558695131
90.35664524518528,1.27,1.0024045577840932
90.40239897614676,1.56,1.0024025568268082
90.4527280672571,1.9249999999999998,1.0024003557201775
90.50305714494964,1.84,1.002398154558097
90.54881084015616,1.38,1.0023961534529535
90.59456452422444,1.34,1.002394152301634
90.64031819711386,1.52,1.0023921511041571
90.6906472243254,2.11,1.0023899497334123
90.74097623815986,0.64,1.0023877483073218
90.78672987531976,-0.33,1.0023857469622532
90.83248350132084,-1.35,1.0023837455710989
90.8782371161542,-1.82,1.0023817441338712
90.92856607954508,-1.525,1.0023795424994975
90.97889502955296,-1.65,1.0023773408098795
91.02464860871032,-1.75,1.002375339225334
91.07040217670684,-1.66,1.002373337594788
91.116155733569,-1.71,1.0023713359182516
91.1664846331863,-1.47,1.002369134020742
91.21681351940312,-1.83,1.0023669320680917
91.26256704060468,-1.96,1.0023649302445183
91.30832055062196,-2.12,1.0023629283750248
91.35407404951498,-2.52,1.0023609264596358
91.4044028854079,-2.115,1.002358724299484
91.45473170791055,-1.68,1.002356522084298
91.50048517117014,-0.18,1.0023545200221478
91.5462386232962,0.09,1.0023525179141664
91.59199206429456,0.27,1.0023505157603738
91.64232083648365,-0.37,1.0023483133380855
91.6926495952898,-0.42,1.002346110860864
91.73840300068078,-0.43,1.0023441085605942
91.78415639494958,-1.74,1.0023421062145843
91.8299097780661,-2.27,1.0023401038228528
91.88023848662766,-2.51,1.0023379011389295
91.9305671818195,-3.85,1.002335698400185
91.97632052937185,-2.98,1.002333695862259
92.02207386580918,-2.82,1.0023316932786797
92.06782719113194,-2.15,1.00232969064947
92.11815583607434,-2.795,1.0023274877044295
92.16848446768353,-3.06,1.0023252847046689
92.21423775744186,-2.42,1.002323281929555
92.25999103610704,-2.88,1.0023212791088796
92.30574430365576,-2.23,1.0023192762426625
92.36064821003636,-1.21,1.0023168727431109
92.40640145315794,-0.96,1.0023148697767614
92.45215468516842,-1.27,1.002312866764931
92.49790790609424,-1.46,1.0023108637076257
92.54823643621602,-1.7850000000000001,1.0023086602918734
92.59856495303936,-1.81,1.0023064568216031
92.64431813843602,-0.15,1.002304453618919
92.69007131276992,0.87,1.0023024503708482
92.73582447600008,0.91,1.002300447077398
92.78615294221808,1.065,1.0022982434001748
92.8364813960493,0.51,1.0022960396721718
92.8822345237913,0.44,1.0022940362336397
92.92798764046438,1.12,1.0022920327498046
92.97374074601476,1.24,1.0022900292206869
93.0240691493097,-0.8400000000000001,1.0022878252861518
93.074397539067,-1.385,1.0022856212964173
93.12015060941413,-1.74,1.0022836176234204
93.16590366847578,-1.91,1.0022816139043131
93.21165671644978,-0.41,1.0022796101400169
93.2619850563735,-0.265,1.0022774059468909
93.31231338301691,-0.39,1.0022752016995875
93.35806639558744,-0.11,1.0022731977908077
93.40381939707872,0.96,1.0022711938369158
93.44957238746338,1.18,1.0022691898379297
93.499900664097,1.1,1.0022669853867565
93.55022892723957,1.035,1.0022647808806169
93.59598188249896,0.67,1.0022627767383527
93.64173482643616,0.57,1.0022607725501709
93.6874877593656,0.8,1.0022587683169917
93.7378159727453,-0.51,1.0022565636083192
93.78814417286276,-0.64,1.0022543588456934
93.83389707039952,-2.42,1.0022523544686428
93.87964995687604,-2.14,1.0022503500466706
93.92540283234943,-0.85,1.0022483455798017
93.9757309825238,-1.365,1.0022461406141754
94.02605911944924,-0.37,1.0022439355947164
94.07181195955944,-1.09,1.0022419309842847
94.11756478860214,0.86,1.002239926329028
94.1633176066359,1.68,1.0022379216289667
94.21364569367185,1.785,1.0022357164069486
94.26397376721835,1.085,1.0022335111303189
94.30515127233946,1.075,1.0022317067740276
94.3554793218374,1.08,1.0022295013998712
94.40123208251066,1.27,1.0022274964671334
94.45156010642735,1.21,1.0022252909892815
94.5018881171136,1.31,1.002223085457833
94.5476408424799,1.16,1.0022210803821583
94.59339355682434,1.96,1.0022190752618636
94.64372152982838,-0.185,1.0022168695777927
94.69404948961034,-2.46,1.0022146638402152
94.73980216870136,-2.02,1.002212658577247
94.78097956995437,-2.1550000000000002,1.002210853800479
94.83130749381216,-2.72,1.0022086479176844
94.89536119519052,-2.87,1.0022058403500542
94.9319633005851,-3.19,1.0022042359865488
94.97771592239356,-0.69,1.0022022304921523
95.023468533225,-1.8,1.002200224953306
95.06922113304036,-2.15,1.0021982193700392
95.11954898006404,-1.275,1.0021960131769325
95.17445207080398,-1.77,1.0021936063598091
95.22020463430704,-1.93,1.0021916006300744
95.27053244153356,-1.6,1.0021893942763735
95.30713447472402,-2.65,1.002187789621655
95.35746225884915,-2.175,1.002185583174899
95.40779002978717,-0.25,1.002183376675005
95.45354253723036,1.21,1.002181370719333
95.49929503365756,2.29,1.00217936471942
95.54504751914324,-0.99,1.0021773586752862
95.59537524040124,-0.02500000000000001,1.0021751519754678
95.6457029484826,-0.07,1.0021729452226311
95.6914553987982,-0.88,1.0021709390371214
95.73720783814888,1.37,1.0021689328074723
95.7829602664971,-0.15,1.002166926533706
95.83328792496135,-0.77,1.0021647195814127
95.88361557024396,0.46,1.002162512576228
95.92936796349144,-0.45,1.0021605061614165
95.97512034575828,-0.79,1.0021584997025743
96.01629748036683,-3.1799999999999997,1.0021566938517643
96.07120031277694,-3.19,1.0021542859955426
96.12152789529875,-2.88,1.002152078738604
96.16728023152768,-2.86,1.0021500720950358
96.21303255676766,-2.44,1.002148065407541
96.25878487106232,-0.52,1.0021460586761348
96.30911240406331,1.275,1.0021438512206824
96.35943992393312,1.05,1.0021416437125863
96.4051922031598,1.94,1.00213963684081
96.45094447143408,2.0,1.0021376299252096
96.49669672874728,1.81,1.0021356229658087
96.54702419910714,0.32499999999999996,1.0021334152596775
96.59735165631628,0.86,1.0021312075010345
96.64310387861792,1.93,1.0021292004016005
96.68885608994694,2.36,1.0021271932584466
96.73460829036505,1.94,1.0021251860715987
96.78493569812815,1.4,1.0021229781154029
96.83526309273964,1.42,1.0021207701068229
96.8810152581604,2.13,1.0021187627802846
96.92676741261911,3.18,1.002116755410139
96.97709476983846,2.36,1.0021145472524133
97.02742211394391,1.55,1.0021123390424072
97.07317423342889,2.54,1.0021103315328506
97.118926341988,1.06,1.00210832397977
97.16467843962194,0.07,1.0021063163831871
97.21500573435537,-0.95,1.0021041079765114
97.26533301598316,-1.17,1.002101899517685
97.31108507867222,-2.46,1.002099891782039
97.35683713041834,-1.58,1.0020978840029802
97.40258917127744,-0.23,1.0020958761805296
97.45291640353635,-1.24,1.002093667525524
97.50324362273103,-2.02,1.002091458818501
97.54899562864658,-1.57,1.002089450857336
97.5947476236533,-0.24,1.0020874428528688
97.64049960778333,1.01,1.0020854348051162
97.69082677765093,1.2650000000000001,1.0020832259024088
97.7411539344375,0.28,1.0020810169478178
97.78690588365184,0.27,1.0020790087617069
97.8326578219518,2.48,1.0020770005324018
97.88298494145926,1.4649999999999999,1.0020747914300876
97.92873685690154,1.205,1.0020727831101472
97.97906395133003,0.04,1.0020705739086198
98.02481584389056,-0.47,1.002068565498138
98.07056772556464,-0.28,1.0020665570445757
98.11631959633516,-0.16,1.0020645485479514
98.16664664154746,0.79,1.0020623391517416
98.21697367370062,-0.46,1.0020601297039176
98.26272550967217,-0.27,1.002058121069647
98.3084773347199,0.86,1.002056112392407
98.35422914888926,-0.09,1.0020541036722177
98.4045561318742,-0.26,1.0020518940302183
98.4548831017818,-0.31,1.002049684336736
98.50063488115237,-1.13,1.0020476754792629
98.54638664966512,-1.66,1.0020456665789303
98.592138407297,-3.78,1.0020436576357683
98.6424653280785,-3.87,1.0020414477486235
98.69279223583464,-2.68,1.002039237810133
98.73854395868103,-2.52,1.0020372287300452
98.78887084120953,-2.41,1.0020350186923674
98.83004737157455,-3.45,1.0020332104408096
98.88037423044281,-3.63,1.0020310003100268
98.9307010760678,-3.39,1.002028790127182
98.97645274221351,2.2,1.002026780824221
99.02220439796989,2.2,1.0020247714803363
99.06795604264966,2.33,1.002022762092991
99.11828283919678,3.74,1.0020205517175214
99.1686096227405,4.03,1.0020183412909769
99.21436123269662,3.62,1.0020163317674455
99.26011283179338,-3.13,1.0020143222013995
99.31043957825432,-3.63,1.002012111629464
99.3607663116917,-3.81,1.0020099010065704
99.4065178761019,-3.43,1.0020078913046366
99.45226942970795,-1.41,1.0020058815602837
99.4980209724494,-1.46,1.002003871773536
99.54834765690478,-1.105,1.00200166095896
99.59867432836366,2.84,1.0019994500935636
99.64442583644929,4.26,1.0019974401712977
99.69017733370713,1.34,1.001995430206733
99.73592882014,1.52,1.001993420199888
99.78625544265196,1.245,1.0019912091433403
99.83658205218003,1.67,1.0019889980361147
99.88233350395632,1.29,1.0019869878941297
99.92808494494284,1.17,1.0019849777099574
99.9738363751152,0.78,1.0019829674836258
100.0241629357318,0.21000000000000002,1.0019807561857836
100.07448948340186,-0.29,1.0019785448374017
100.1202408789459,-0.81,1.001976534476308
100.16599226368469,-1.13,1.001974524073149
100.21174363761574,-2.35,1.0019725136279465
100.26207013643668,-1.505,1.0019703020894821
100.31239662226682,0.32,1.001968090500625
100.35814796162975,0.31,1.001966079921041
100.403899290194,0.55,1.0019640692995118
100.44965060796116,0.28,1.0019620586360576
100.49997704496172,0.59,1.0019598468576572
100.55030346904084,0.38,1.0019576350290058
100.59605475226972,-0.95,1.0019556242315548
100.64180602467876,-0.02,1.001953613392278
100.68755728633184,0.38,1.001951602511195
100.73788366160957,0.8,1.001949390493544
100.78821002395982,-0.15,1.0019471784257858
100.8339612511031,-1.34,1.0019451674110924
100.87971246743852,3.51,1.0019431563546948
100.92546367299424,2.8,1.001941145256614
100.97578998662298,0.29500000000000004,1.001938933000401
101.02611628730918,0.52,1.001936720694233
101.07186745838638,-0.24,1.0019347094629298
101.11761861869266,0.72,1.0019326981900396
101.16336976821408,-1.84,1.0019306868755904
101.21369602022042,2.675,1.001928474381517
101.26402225929394,1.76,1.0019262618376303
101.3097733743826,2.75,1.0019242503903494
101.35552447869384,-3.5,1.001922238901603
101.40127557226288,-3.45,1.0019202273714225
101.45160176269093,-3.205,1.0019180146401867
101.5019279402105,-3.38,1.0019158018592849
101.54767899933177,-2.99,1.0019137901966635
101.59343004771416,-3.22,1.001911778492706
101.64375618846313,-2.93,1.0019095655704262
101.6940823163128,-2.59,1.001907352598604
101.73983333030212,-2.97,1.0019053407625238
101.78558433353108,-3.68,1.001903328885206
101.83133532603182,-3.74,1.0019013169666715
101.88166140528506,-3.52,1.0018991038085103
101.93198747166748,-3.0,1.001896890600951
101.97773842980396,-3.35,1.0018948785506945
102.02348937716032,-3.32,1.0018928664593278
102.06924031382852,-2.51,1.0018908543268708
102.11956633169328,-2.9800000000000004,1.001888640933534
102.16989233666666,-2.8,1.001886427490951
102.21564323897002,-2.96,1.001884415227167
102.26139413055074,-3.29,1.001882402922403
102.30714501140608,-4.17,1.0018803905766724
102.35747096790298,-3.8049999999999997,1.0018781769488765
102.40779691155171,-3.63,1.0018759632719865
102.45354775807394,-4.17,1.0018739507953347
102.49929859390907,-4.33,1.0018719382778218
102.54504941902974,-4.52,1.0018699257194714
102.5953753142148,-4.255000000000001,1.00186771185794
102.64570119653408,-4.29,1.0018654979474704
102.6914519873809,-3.02,1.0018634852586017
102.73720276749034,-2.61,1.0018614725289985
102.78295353692675,-0.82,1.001859459758684
102.8332793708549,-0.9650000000000001,1.0018572456641488
102.88360519194153,-1.87,1.0018550315208188
102.92935592713164,0.82,1.0018530186203989
102.975106651598,-1.86,1.0018510056793706
103.02085736536748,-2.79,1.0018489926977607
103.07118313810575,-1.99,1.001846778370942
103.12150889801546,-2.52,1.0018445639954907
103.1672595775424,-2.38,1.0018425508841802
103.21301024641078,-1.67,1.0018405377323922
103.25876090459158,-1.6,1.001838524540149
103.30908661618173,-2.52,1.0018363099817864
103.35941231496771,-3.13,1.0018340953749407
103.40516293893796,-3.29,1.0018320820534137
103.45091355225748,-3.22,1.0018300686915345
103.496664154874,-3.25,1.0018280552893308
103.54698980536824,-3.375,1.0018258405001625
103.59731544308283,-2.58,1.0018236256626638
103.64306601156125,-2.61,1.001821612131589
103.68881656935508,-3.13,1.0018195985602962
103.73456711648176,-3.87,1.0018175849488071
103.7848927059342,-4.605,1.0018153699295707
103.83521828260672,-4.78,1.0018131548621645
103.88096879561112,-4.67,1.0018111411222204
103.9267192979562,-4.85,1.0018091273421874
103.97704483815784,-4.755,1.0018069121376754
104.02737036558874,-4.99,1.0018046968851195
104.07312083380702,-4.7,1.0018026829769704
