source_surface_longitude,vp
106.74058182406722,459.46295999999995
106.78507301111674,474.82816
106.8331188699888,436.494615
106.88115994130024,497.3836
106.92741717045487,516.4844
106.97722767111468,463.84247
107.02347564568812,447.649
107.06971916207524,449.87332
107.11951487945068,435.82233
107.16574912150216,438.8189
107.21375686989025,440.55685500000004
107.26175980076864,483.92603
107.30975789624256,493.46364
107.35775116712352,496.37976
107.40573959947571,533.531465
107.4519461133273,487.747975
107.4999250494744,455.3906
107.54789913644015,455.35013000000004
107.59586838160402,441.5867
107.64028001510376,441.93761
107.69001610801888,441.16823
107.73797096675372,441.53925
107.78592095525568,460.6758
107.8338660869288,470.13528
107.88003086667278,499.633
107.92796642861315,501.244645
107.97589712071768,494.46683
108.02382292743324,483.628465
108.07174385749326,491.8607
108.11965989366419,478.13542
108.1675710460504,470.67673
108.21370308155085,469.57883
108.26160461794372,462.97902
108.30950125999723,460.76273
108.35561931133785,458.07492
108.40527981946188,493.48892
108.45138841441532,486.40555
108.49926559127366,479.95775000000003
108.54713785605212,481.25433
108.59500519392934,480.36774
108.64109501292363,542.136045
108.6907250894771,476.29395999999997
108.73857764487592,508.9673
108.7864252553951,482.43976
108.83426791967543,463.605855
108.88387733444448,464.68686
108.92816694439986,472.09628499999997
108.97599496344634,537.90314
109.02381801828164,527.1266499999999
109.07163612384169,483.6013
109.11944926032606,493.636075
109.1672574353242,488.86813
109.21329024154568,471.24652
109.26285887146304,496.1682
109.31596218234772,476.29605
109.35777670922664,475.752
109.40556006625334,464.41528500000004
109.45333844216348,476.05145
109.49934252838264,459.1659
109.54711109343936,543.0574
109.59487467155596,507.59607
109.64263323662934,485.80367
109.69038680496908,499.53925
109.73813535657435,514.96975
109.7858788991393,534.6454
109.8336174224802,537.08842
109.88135092923795,550.9683
109.92907940328124,522.453825
109.97680284317957,516.63555
110.02452127176241,529.99405
110.07223465873096,520.4694
110.11817611509385,494.57394
110.16587959921134,460.48155499999996
110.2135780431879,456.99445
110.26303775705678,466.45502
110.3089597685008,475.9554
110.35664303963873,469.757465
110.40432125841993,477.23605
110.45199440313402,470.747025
110.4996624878014,488.48703
110.54732548854437,469.08606
110.5949834215896,489.80704
110.64263626551678,469.63987
110.69028403444872,473.89905
110.73792670402031,479.371445
110.7855642909564,479.25677
110.83143270373311,478.30157
110.87906027531328,496.461455
110.92844644346552,512.2518
110.97606362319245,500.97592
111.02367568457291,528.000875
111.07128263541172,530.05176
111.11888446390473,541.05136
111.16648117418966,544.5147
111.21407275189766,503.56372
111.261659203598,504.16385
111.30924051906419,496.45776
111.35681669814063,501.81796
111.40438773061676,504.96022
111.4519536218012,502.10757
111.49951435594923,506.51049
111.547069946096,503.07037
111.5946203676832,486.51401
111.64216563739332,484.07635
111.68970573348787,483.97072000000003
111.73900111675277,499.83194
111.78653068320152,488.70114
111.83405506670562,513.453795
111.88157426185549,517.7758650000001
111.92908829214878,498.910775
111.97659712627792,503.23575
112.02410076300245,486.020025
112.07159920753408,483.24832
112.11909244558464,485.22762
112.16658048606048,486.8473
112.21406330937123,488.31705
112.26154092737204,512.6033
112.30901332155545,526.1151500000001
112.35472254652436,545.50003
112.40394244927114,555.16705
112.4531567316567,522.0851849999999
112.50060803093136,501.41367
112.54805408760811,507.06386999999995
112.59549491361372,490.18484
112.64293048402004,484.83536000000004
112.6903608157733,524.513
112.73778588650305,483.38432
112.78520570790744,493.69687
112.83262026292884,536.2603200000001
112.8800295579927,570.267
112.92918918888722,503.54828
112.97658774026982,502.01401999999996
113.02398102472988,486.02383
113.07136901869806,494.66441
113.11875173744296,502.55945
113.16612915893828,518.8550749999999
113.2152557134892,488.76544
113.26262235859647,482.01135
113.30998369139206,526.1138249999999
113.35733972883308,481.45334
113.40469044716858,513.7088650000001
113.45203586176332,477.06387
113.49937595050196,487.34145
113.54846376057887,509.40905
113.59579301331569,521.15515
113.6431169275919,504.750515
113.69043551757844,482.20688
113.73774875990084,495.34306000000004
113.78505666977868,519.616
113.83235922487762,478.23971500000005
113.88140807814722,488.00461
113.92869973715467,501.83527
113.9759860286874,499.85020499999996
114.02326696695631,522.72675
114.07054252958736,525.4096999999999
114.11781272815074,536.03467
114.16507754404364,536.6632999999999
114.21408722962212,519.298
114.26134108995949,470.6751
114.31033940027562,515.5884
114.3558326398068,477.67212
114.404819761636,482.99115
114.45205183702585,529.2081000000001
114.50102754654836,489.594395
114.5482486160899,522.9374
114.59546426578234,520.75225
114.64267450530076,512.024
114.68987931654125,508.375885
114.73882672725924,469.310365
114.78602048581988,477.64487
114.83146119149288,494.13626
114.88039169425193,508.40634
114.92756913316737,497.72242
114.97648813140965,500.26994
115.02365447779871,507.36868
115.07081535693598,511.04404999999997
115.11971717464127,512.83205
115.16686693603953,511.0071
115.21401122095472,519.1121
115.26289581348132,495.26843
115.31002895180652,515.7533
115.35890197055402,533.96234
115.40427877276572,463.10068
115.45139544686194,465.738735
115.50025138296634,488.8424
115.54735686648309,510.63205
115.59445683724448,478.26009
115.64155130757722,519.34125
115.69038419271088,474.2481
115.7374674254167,483.75124
115.78628865275644,493.18512
115.83336064011674,477.6637
115.88042709112119,476.35276999999996
115.92923089988747,516.3676250000001
115.97628607973571,527.4992
116.02333570875602,519.62327
116.07212206090963,517.20848
116.11916039182374,488.65826
116.16619315842378,482.387605
116.21496200966246,484.06883500000004
116.26198345365734,477.31638
116.30725809188024,498.04633
116.35775062571112,510.73100999999997
116.4047551370628,481.29886
116.45175405991293,474.609925
116.50048778308519,489.247685
116.54747532611964,483.2575
116.59445726219137,473.93697
116.64317336017197,467.264865
116.68840433842671,482.298235
116.7371088049253,507.501205
116.7858072303265,514.14615
116.83449961488918,495.54523
116.8831859485043,506.07925
116.92838926853065,523.78369
116.97706392566766,471.790085
117.02399446118412,475.74362
117.0709193493552,489.99363000000005
117.1195762335919,495.764355
117.16648962204556,492.5276
117.21339734442236,501.16721
117.2620364151449,552.00882
117.31066939593521,494.00676
117.3575597109176,502.07138
117.40444434507967,498.99175
117.45305945186402,491.984815
117.4999325207609,570.39075
117.54679989254925,522.092785
117.59539708421417,509.55494999999996
117.64398814854245,522.50677
117.6908380136801,511.93304
117.73768216408618,621.662385
117.78625525481303,522.35407
117.83308777390027,518.35034
117.87991456453915,519.573975
117.92500162196744,607.502375
117.97701854606237,553.295745
118.02382772972518,486.2643
118.07063116602538,547.1100349999999
118.11916200012524,546.14822
118.16768664918439,573.9191000000001
118.21447241841412,544.53815
118.26125242134152,498.570295
118.30975893291723,477.374555
118.35825924157004,514.413425
118.40502152133288,480.55203
118.45177801475734,486.95835
118.50026012598613,506.75589
118.54873601368482,493.783115
118.5954747254526,511.89532
118.64220763153929,524.583175
118.69066526550122,541.7027800000001
118.73911665289144,504.20249
118.78583171872356,546.85754
118.83254096198945,562.6362349999999
118.88097403394309,548.99788
118.92940083985624,538.59235
118.97609218486296,507.6679
119.02277768564261,511.24049
119.071186114095,491.41666
119.11958825569002,487.27905
119.16798410764068,482.453125
119.21464557682094,480.68344
119.26130117633747,487.897815
119.30967857407819,506.25399500000003
119.35804965742602,501.31708
119.40468722528249,526.347
119.45131890371087,542.719025
119.49967147262834,519.293855
119.54801770609402,581.7175
119.59635760253443,590.300115
119.64296507220782,565.9902
119.68956662525007,544.5231
119.73788792952695,487.068615
119.7862028717725,487.3383
119.83451145026902,504.754775
119.88108869283296,515.5797
119.92766000011349,484.70282499999996
119.97594990717421,485.82050000000004
120.02423342659591,501.603195
120.07251055554784,493.592135
120.11905744627472,480.95114
120.16559837547312,482.444185
120.21385675411216,480.53759
120.26210871824901,495.940675
120.31035426361548,493.112655
120.35687067440844,492.73184
120.40338109731684,483.25687500000004
120.45160781324057,486.07506
120.49982808747487,489.4615
120.54804191698736,520.1161999999999
120.59624929499321,506.68746999999996
120.64272886811612,502.7446
120.6892024251832,533.6985
120.737390876421,525.40108
120.78557285442852,500.86311
120.83374835476428,486.03466000000003
120.88191736934206,491.58266
120.92835991906392,485.66693
120.97479641948655,519.73147
121.02294640920218,523.0977
121.07108989244699,546.170475
121.11922686481958,518.7502999999999
121.16735731831976,488.80615
121.21548124721659,489.90324499999997
121.26188028439178,528.2063
121.30827323844726,553.5994499999999
121.35637803066203,539.4636
121.40619395316662,531.6049
121.45256797023242,538.86122
121.50065310628932,540.5203799999999
121.54873167964597,513.5578350000001
121.59508694886536,521.86957
121.64143609083726,572.38673
121.68949541226633,539.5767
121.7375481473787,504.50897499999996
121.78559429293634,509.39374
121.83363383828046,504.89441999999997
121.88166678391114,472.21193000000005
121.9296931213711,489.15748499999995
121.9759979697596,478.39166
122.02229665593164,539.101935
122.07030360808545,514.02732
122.11830392584223,509.755495
122.16629760954041,565.8367949999999
122.21428464974217,552.34475
122.26226503933867,523.97168
122.31023877748822,521.4262
122.35820585603727,501.894045
122.40616626775468,486.90020000000004
122.45240749384882,517.8959
122.498642501511,493.69531
122.54658335879374,465.33412
122.59451752746659,482.06553499999995
122.64244500050881,472.483575
122.69036577302768,496.74937
122.73827983925855,536.4559999999999
122.78618719330143,552.40027
122.83408782923257,494.32631
122.88198174111794,507.11429999999996
122.92986892197999,501.415895
122.97603947141288,529.4893
123.02391341650508,531.45966
123.07178061159294,525.9992
123.11793186622252,575.81915
123.16578579220652,537.593445
123.21363295168536,559.4540999999999
123.26489025230799,515.24962
123.30930695216874,501.32344
123.35713377871632,524.0230799999999
123.40495381837225,508.43141
123.4527670615159,503.954165
123.50057350332494,513.6565
123.54837313900771,511.65840000000003
123.597872725967,526.01447
123.64395196175917,530.81358
123.6917311390333,540.8152500000001
123.7395034846888,547.762015
123.78726899143848,553.615785
123.83332211275646,539.14246
123.87936885255476,539.0332000000001
123.92711430210275,614.1729700000001
123.97485288754889,589.2650450000001
124.02258460758262,537.01208
124.0703094536891,512.483855
124.11802741731253,504.7636
124.16573849715226,509.13230999999996
124.21344268339469,509.28430000000003
124.26113997108908,526.5156
124.30883035411456,577.306285
124.35651382747156,580.553195
124.40419038364718,554.823665
124.4518600152959,536.540035
124.4995227186439,508.04895
124.54717848624118,523.54663
124.59482731319179,506.464615
124.64246919059215,493.72610499999996
124.69010411472831,507.16186
124.73773207693259,528.585815
124.78535307334784,524.52205
124.83296709649488,520.5373500000001
124.88057413892217,514.8941500000001
124.92817419792163,520.8570500000001
124.97576726349408,495.36944
125.02335333058227,495.599045
125.07093239289716,521.043135
125.11850444406065,503.57036000000005
125.16606947897071,497.1422
125.21362749013312,496.571795
125.26117847232194,495.54385
125.3087224179076,500.3379
125.35625931813712,529.33483
125.40378917147369,548.36943
125.45131196910748,509.611665
125.49882770589753,551.2809
125.54633637287036,512.628525
125.59383796493819,504.35402
125.64133247434508,499.379
125.69051574952653,532.79865
125.73969140775948,545.25848
125.78885945524225,538.8962
125.83462974323439,531.23197
125.88208824047675,509.010085
125.92953961948396,496.911885
125.9769838725249,497.912325
126.02442099070183,510.2935
126.07185097114966,500.24747
126.11927380366905,499.678985
126.16668948044855,504.441015
126.2140980022581,503.33682999999996
126.2614993540689,503.26541499999996
126.3088935354207,512.998615
126.35628053511908,509.94441
126.40366035120933,535.51845
126.45103297336269,488.84403999999995
126.50008989174552,498.49332
126.5491390696474,507.137435
126.59648956093818,508.38383
126.64383283136578,515.40405
126.69116887677745,516.343335
126.73849768912639,522.28943
126.7858192618221,517.1522
126.83313358819996,515.13888
126.88044066156854,514.901785
126.92774047645824,524.13402
126.97503302620913,532.9933000000001
127.02231830041484,532.77287
127.07128466752266,520.24854
127.12024320631754,522.69978
127.16750610188373,530.9458500000001
127.2164492644484,559.32886
127.26200998341673,517.9578799999999
127.3055605246238,503.04044
127.3739318013445,515.2420999999999
127.38953327100457,499.801735
127.4628389214368,510.85077
127.4860232201495,501.5574
127.54840126138856,509.630695
127.59559773225229,523.121885
127.64278683957565,525.386835
127.68996858022254,550.8797
127.73714294480014,494.63574
127.78599433010352,512.3049
127.83315365553108,481.05597
127.8819894417327,487.03191000000004
127.92913370548155,514.9262699999999
127.97458722992434,561.8743
128.02339999054328,578.6990000000001
128.07052199920497,565.23328
128.11763657480694,541.69237
128.16642597940375,542.7411
128.21520738483548,543.5987500000001
128.26229909169342,562.111585
128.3077018920795,541.1961
128.35646011886246,512.24141
128.40352942271056,511.01888499999995
128.45227189392756,511.83524
128.50100632024274,534.2138749999999
128.54805262460428,510.58957
128.59509142720844,559.4073000000001
128.64212271738876,506.402695
128.68746720615113,500.2846
128.73784176088952,484.9595
128.78652893767384,486.87053000000003
128.83352957929552,492.31566999999995
128.88052267484733,493.246245
128.9275082160321,489.483525
128.97616384751265,524.25964
129.02481135003563,559.33172
129.0717736474294,594.436925
129.1187283636686,534.39122
129.16567548795754,500.072405
129.21429129327262,501.43875
129.26625087976555,505.49244999999996
129.30982269683986,511.08481000000006
129.35673884641002,523.3850399999999
129.40364736980348,528.5496499999999
129.45222315576697,520.76355
129.50079073433304,511.708985
129.5476757879212,512.647915
129.59455318686497,509.085845
129.6430967055262,524.83813
129.69163198363702,544.1818000000001
129.738485821663,536.75485
129.78533197287823,539.935325
129.8321704323106,515.86402
129.88067358040075,514.668
129.92916844923587,492.401035
129.97598323311217,527.66318
130.02279029521452,499.10296000000005
130.0712608929274,480.8614
130.11805220937424,477.40594
130.1665064723677,481.2547
130.2132820148479,464.4998
130.26171993416847,462.03418
130.31014951154987,475.5406
130.35690119156092,494.69349
130.40364508924137,509.13666
130.45205020271888,492.76593
130.50211565106667,467.1694
130.54716688668918,472.42573
130.59554716664917,478.30484
130.64391904705832,475.17972999999995
130.69061496504634,490.63301
130.73730304683198,483.022075
130.78565029652614,481.99295
130.83398911007328,487.34221
130.88065307234547,446.157635
130.92897531657698,446.4496
130.97728910063427,451.49359000000004
131.02392887271336,438.30242
131.07056075298152,443.33913
131.1188497341563,431.86365
131.1671302240889,435.36792
131.21373781843204,432.78495499999997
131.26200162135555,419.5598
131.31025690761265,421.905685
131.35684014329013,419.39014
131.40507869146188,420.257
131.45330869857693,412.54288499999996
131.4998675014328,414.34128
131.54808072262028,411.6088
131.59794745473175,424.83487
131.64281966902254,427.440385
131.69100748239245,428.30096
131.73918670207746,430.27411500000005
131.7856964200446,430.54226500000004
131.83385875147317,432.54614
131.88201246218063,441.71164999999996
131.9284975273345,438.92415
131.97497454963036,434.308305
132.0247624248334,429.65783999999996
132.0712227616209,432.46612
132.119333894861,432.39658
132.16743635751135,435.17566999999997
132.2138718911592,438.00275999999997
132.2619573107923,442.58987
132.31003403376613,436.53297999999995
132.35644468676142,432.20043499999997
132.4045043174192,434.83664
132.4508984409584,432.48343
132.50059740662587,418.3601
132.54863085101647,415.617445
132.5949996805704,410.91657
132.6430159455022,405.01257
132.69102344046627,406.49165
132.73736718899528,416.0251
132.7853574498157,414.57278
132.833338915024,409.45761500000003
132.88131159310646,411.14078
132.92927545974362,412.99939
132.9755770394829,410.423135
133.0235235827353,417.3489
133.07146128519366,411.94647999999995
133.11773757974458,411.319765
133.16731016796484,405.79780500000004
133.21356936519626,405.35982
133.26147196637282,410.2065
133.3110170353042,412.82663
133.3572505213806,431.11902
133.40512645194963,428.4729
133.4529934912446,393.2011
133.5008516074813,374.20975999999996
133.54705097970452,383.19781
133.59489155880698,381.4549
133.64272318614587,401.149615
133.69054587384937,387.60535
133.73835959022088,388.45435999999995
133.78616435094648,422.23953
133.8339601216569,414.7517
133.88009923792845,412.03686500000003
133.92787734636283,417.40686
133.97564643679786,418.1454
134.02340652029318,419.61417
134.07115757159337,423.21005
134.11889959935118,429.1779
134.16498676238822,435.1419
134.2127109936265,439.720335
134.26207135752722,439.88516
134.30813226927373,449.324815
134.3574738536115,451.424
134.40680570902364,449.16957
134.45283998611944,445.2937
134.5005093982434,443.42282
134.55145625820808,448.123155
134.59582084021383,452.99557
134.64346285311524,448.67191
134.69109572583366,431.56607
134.73871943181592,434.603335
134.78633398061564,434.37827
134.8339393397572,448.31494
134.88317660215677,464.712725
134.9258409345126,471.5683
134.9767002808892,473.5975
135.02426883236646,472.72116000000005
135.07346797698597,470.58465
135.11937826145953,470.403135
135.1669191194329,470.89072
135.21445070847113,468.15959499999997
135.26197304325962,470.02533
135.30948609519425,468.460125
135.35698987075176,463.5375
135.40448434042895,448.10501
135.45196951858074,451.12515
135.50108230685967,449.35812
135.54527527997504,454.455915
135.59764166485314,452.35905
135.64345291786168,453.09895500000005
135.69252672617054,450.5558
135.73831990582892,451.563795
135.78573934644692,452.3403
135.8347840611411,444.1207
135.8805500542744,427.90848
135.9279413015267,414.01235
135.97532314489936,411.02216
136.02432892124148,407.81912
136.07169156647217,404.986725
136.12067747255918,423.515855
136.16638852121028,413.43845
136.21535485395412,407.40796
136.26267934004133,394.131
136.30999432952032,380.809525
136.3589308802119,359.83223
136.40459581530547,377.55674999999997
136.45188229364905,373.87592
136.50078930728662,361.04053
136.54642664367665,392.32217
136.59531391283662,394.8321
136.6425618756554,394.66582000000005
136.68980028314132,390.808
136.738657511312,389.8605
136.78587640599247,397.39295
136.83308570917984,381.5001
136.8819128022379,379.68494
136.9291025297088,381.16154
136.97628263627266,367.72287
137.02345309104655,369.76011
137.07061389964394,372.4852
137.11939077046603,372.64346
137.16653189945865,380.48688500000003
137.21366335264298,382.32834
137.2624098191952,380.6157
137.30952152479986,383.650175
137.35662352473594,389.62054
137.40533948828082,399.4675
137.45242167466603,395.727935
137.4994941233202,404.39966
137.5397617200192,398.57504
137.6083624394245,383.21701
137.62387457687126,382.10113
137.69179099855404,368.550035
137.73916832980802,361.62690999999995
137.7878020748724,349.207245
137.83480470433534,352.81183
137.88017721597578,359.6009
137.92878043105122,353.8031
137.97575350913644,369.420245
138.02271672765357,370.6524
138.07128896292218,344.42914
138.11823205894615,348.166565
138.1667834653177,346.37757
138.2137064164117,348.2934
138.26223694546684,346.3645
138.30913968134354,343.12616
138.35603248026885,340.61005
138.40453178803332,355.55548
138.4530204299147,353.48755
138.4998826212525,361.63286000000005
138.5467348354702,367.6652
138.59519210818402,383.23077
138.643638664487,388.5746
138.68884577380535,390.1326
138.7372715787427,367.38748
138.78407296154978,365.54265
138.8340909159912,367.45898
138.8792585006662,369.09414
138.92602935010405,371.989395
138.97762683078366,382.812
139.0243764250985,379.16534
139.0711158905133,369.97049
139.11784523764945,357.7678
139.16617526857868,356.29477
139.21449443618238,364.48593
139.2628027280941,366.10605
139.30949038464257,367.18548499999997
139.35616786955896,374.69836
139.404444186245,367.9718
139.45270957756196,370.5162
139.50096402839068,373.11047
139.54759958241766,376.14704
139.5942249064214,388.83688
139.6424471985075,385.9803
139.69065850215924,389.43338
139.7388588070943,380.7871
139.78544195912525,397.12032999999997
139.8320148198548,374.30237
139.880182778316,378.24414
139.9283396852076,389.56277
139.97488084315216,379.60777
140.02462029886982,374.47226
140.07114002463925,389.75487499999997
140.11925296890047,377.466885
140.16575158518987,391.8524
140.21384265656943,394.98557
140.26192258381533,385.2752
140.30838923783108,373.170975
140.35804896049882,375.24405
140.40449400959216,399.41408
140.45092861339396,387.17322
140.49895335641517,398.350405
140.54856718391213,388.610945
140.59496924904852,384.9422
140.64296031960384,401.89563
140.69094013042243,410.9351
140.73890866847768,398.8007
140.78686592034848,396.8656
140.8332138504752,384.14778
140.881148868188,384.283025
140.9274752907293,380.83838
140.97538802020983,390.91187
141.02328939513868,415.1065
141.06798709151224,472.19687
141.1190580361827,526.8352
141.1669252730731,415.634
141.2163760956317,411.91175
141.26262551393333,415.5568
141.30886423653175,423.6156
141.35987386610302,402.886295
141.4044965966043,401.98143000000005
141.45229557226475,405.77051
141.4984903357539,408.82526
141.5462667045744,415.6224
141.59243957618474,412.78035
141.64019328371404,428.10186999999996
141.6895266642815,427.16663
141.73725688844132,416.44836
141.78497554484326,443.12915
141.8326826148018,431.2293
141.88037808692062,434.0905
141.9280619471555,418.90054
141.9757341791406,422.74316
142.0233947736645,421.37952
142.07104371192077,421.13928
142.1186809846177,413.4699
142.16630657295138,414.044
142.2139204653075,412.81924
142.2615226473428,419.55765
142.31069924719117,418.63017
142.35510605213238,418.64445
142.4042587929272,403.6454
142.45181399239286,419.5147
142.4993574104626,444.0911
142.54688903314218,421.09705
142.5944088458496,435.14456
142.63875000597736,494.4561
142.68782996618862,510.01072999999997
142.73689728373955,547.99744
142.78436971344243,502.5779
142.83341206790305,478.37643
142.88244173244402,520.0769
142.92987768084944,516.10077
142.97730170052574,496.34525
143.02471377943482,441.63867
143.07369369406447,439.82189500000004
143.1195020560435,433.3421
143.16845721905048,553.3875800000001
143.21424239583055,419.5115
143.261594553073,421.6653
143.30893467915507,422.83136
143.35626276377076,440.0456
143.40357879008303,430.86676
143.45245932418135,435.40495
143.5013269660735,429.9921
143.55018167020117,451.69068500000003
143.59744810166438,436.377305
143.64312745860715,449.8575
143.69037001234324,428.9995
143.73760040242422,424.34546
143.786392339425,419.115235
143.83202463336917,419.1055
143.88079135364478,425.67321000000004
143.9295450344412,445.9897
143.9767135632518,465.4322
144.02229815311807,438.862385
144.07101384418775,427.92056
144.11814556144355,443.39606
144.16840583607544,474.31332
144.2155121164876,534.9285
144.2626060643406,526.0082
144.30968766641166,519.1164
144.35675690498127,483.00003
144.40538210398017,497.01721999999995
144.45085822817344,472.3469
144.50102530982517,482.60706
144.54804411166813,474.29407
144.59661713079856,434.14340500000003
144.64204437654064,474.82184
144.69059163268366,430.80704000000003
144.73912556726742,423.03598
144.7860811721844,426.8264
144.83302425629546,430.04425
144.8799548036121,436.11865
144.92687279642143,445.75412
144.97690480348464,429.46735
145.0237968044713,428.5963
145.07067620686462,432.6978
145.11910499367707,423.47517
145.17064341088354,427.34766
145.21436096554783,427.6109
145.26118896028925,420.0579
145.30956456008022,428.01424999999995
145.35792661276025,442.7212
145.40471566633025,475.37924
145.451491988863,433.33374
145.49981412523414,454.42945499999996
145.5465645117743,542.744415
145.5948598271571,531.8136
145.64314146320908,539.368975
145.69140943146635,500.55634
145.73810731906372,573.2067
145.79412782429372,566.1758
145.8317561981082,579.0456
145.88619068918354,295.09415
145.92661632676518,367.347885
145.97635771006276,584.5478499999999
146.02453070973692,586.3141
146.07113651967123,597.5468
146.11617646840563,268.826785
146.16741408685394,298.88394
146.21087609077648,386.15424
146.26208460283817,284.85453
146.30862411902098,386.59051
146.36135312824143,303.44736
146.40941495475622,299.20496
146.44971409814573,366.3418
146.50084883014836,581.9657
146.54577232077824,442.0077
146.58913504587082,233.44444
146.6417743282356,413.077065
146.6897544156711,423.54452
146.73462616940762,437.4404
146.78721871052542,399.49353
146.82587885507337,421.79631
146.88153326291715,425.81025999999997
146.93253315215097,421.56964
146.97579313182388,414.75888
