source_surface_longitude,vp
85.3330689758029,380.1654
85.35702699384333,389.64918
85.40276756609438,400.74722
85.45068986333874,413.0023
85.4986158322638,393.34628
85.54654547389457,396.08694
85.59447877733632,404.16702
85.64241574043655,415.15576
85.69035635860641,409.546
85.73830062655554,404.61774
85.7862485428205,389.9249
85.83420009283094,382.09595
85.87997542542357,365.039095
85.93011409693324,357.74002
85.97807654433612,354.1807
86.02386225598894,369.62237500000003
86.06965125794189,385.80722
86.11762421812513,377.59683
86.16560078457833,368.99976
86.21358095585144,362.73172
86.2615647205626,361.40427
86.30955208044625,356.32184
86.3575430241078,356.88654
86.40553755017213,372.02173
86.45353565660514,366.02795
86.50153733271637,362.66116
86.54954257650022,367.95316
86.59536909167717,359.14506
86.6411988418459,360.81213
86.68921443756479,364.0864
86.73723358571712,364.753
86.78525627498588,392.28757
86.83328250405248,363.7924
86.88131226786899,384.27032
86.92934556514669,387.16443
86.9773823814691,365.54346
87.025422724908,378.00104
87.07128269716834,398.18916
87.11714586174422,420.50266
87.16519641736105,417.93686
87.21325047832727,452.81903
87.26130803084081,454.04666
87.30936908244455,455.28207
87.357433619366,471.99417
87.40550163981739,470.0467
87.45357313941867,460.91187
87.50164811633591,458.04492
87.5475411048121,458.849
87.59343724356903,453.9213
87.64370806800537,433.212055
87.69179673911727,440.96342500000003
87.73770277187229,466.29077
87.78579818476986,464.9261
87.83389703684861,467.17633
87.88199932692659,462.37088
87.93010505015094,456.8358
87.9760273536314,469.38798499999996
88.02195276703708,474.037
88.07006845201207,451.78134
88.11818755571699,480.42157
88.16631006703534,472.8044
88.21443598489617,470.67657
88.26256530440435,476.852
88.31069802450496,431.95996
88.35883413101689,434.31863
88.40478540350131,423.759415
88.45073974921195,422.4001
88.49888570315795,421.44998
88.54703503244215,423.16495
88.59518773542707,423.2041
88.64334379855002,428.78577
88.69150322958365,422.5471
88.73966601491912,397.30072
88.78564271419228,383.742865
88.83162245766039,395.4677
88.87979498758104,399.20264
88.92797085417047,397.39868
88.97615005644457,384.1579
89.0243325896199,385.34048
89.07251844967577,382.74463
89.12070763184337,390.98315
89.16670949800346,392.17784
89.21271437264004,392.10266
89.25872226784853,413.73401
89.30692424486197,455.93400499999996
89.35732074789556,425.43207
89.40772085440494,392.82057499999996
89.4537414852858,429.34155
89.50195678774625,428.78452
89.54579173075408,445.21445
89.59401329753112,460.04004
89.64443026171911,430.09979
89.69046625212721,421.9311
89.73869763130786,420.36133
89.78693227558398,417.2055
89.83517017470388,418.9218
89.88121848072134,419.12723
89.92726974076325,421.44803
89.9755170957431,436.37943
90.02376768571037,439.31125
90.07202151872372,467.6798
90.1202785809536,453.68683
90.16634515724346,456.62584
90.21241466132362,485.38034
90.26068110642868,467.27414
90.3089507609863,503.39856
90.35722363370613,486.0665
90.4054997107211,517.2663
90.45377899084662,517.7131
90.49986674615721,510.59269
90.54595740603436,513.3749
90.59424598096204,513.69995
90.64253774252988,511.5047
90.69083269004696,515.03674
90.7369353783037,521.39633
90.78743210985031,521.67053
90.83354085420638,521.69534
90.87965248003836,516.8885
90.92796298462876,524.4741
90.9762766533786,525.3752
91.02459347305393,527.3993
91.07291344231552,532.24146
91.11903998745379,521.6182249999999
91.16516939183686,516.8296
91.21349849742172,519.54834
91.26183074312016,617.54395
91.31016611503595,576.61835
91.35850461259832,523.0483
91.40464882091105,533.66458
91.45079586645356,540.1114
91.49914343297584,540.1584
91.5474941088506,522.63617
91.59584789028814,515.77185
91.64420477295032,521.3092
91.69036650849839,531.58115
91.73433268391287,533.6915200000001
91.78489694115603,478.92914
91.83326590551708,490.30664
91.88163795750296,494.80853
91.93001308401412,490.63736
91.97619221165496,489.47639000000004
92.02237412986976,493.4449
92.07075818944062,490.17352
92.11914530434908,491.36523
92.16753548354508,498.56525
92.21592871330834,498.68008
92.2621250994938,503.13467
92.30832425482882,503.51126
92.35672634586707,502.91144
92.40513147837098,506.89322
92.45353963912166,508.5133
92.4997502654138,500.766725
92.54596363990169,503.02353
92.59438060855624,502.04565
92.64280059596966,502.37466
92.691223601718,504.51593
92.73964961212344,512.2618
92.78587725205314,504.070695
92.83210762552343,516.35876
92.88054237637228,516.90955
92.92898012318916,519.216
92.98182471296872,511.1938
93.02366253951884,514.5785000000001
93.06990693030492,509.27515
93.11835635373492,500.3041
93.16680875093604,503.19043
93.21526411770893,517.91595
93.26151974718127,533.0264
93.30777806927874,517.03064
93.35624206572696,508.31876
93.40470902017356,510.27298
93.45317893161985,518.8542
93.50165178710016,533.87463
93.54792408515534,555.0932499999999
93.59419906095778,531.32294
93.64268047897733,514.16614
93.69116483208316,517.68726
93.73965211682751,529.95197
93.78593816993182,527.5923499999999
93.83222687827886,542.1249
93.88072267237068,536.39746
93.92922138015514,578.2953
93.97772299750872,572.01624
94.02402271932434,591.9862499999999
94.0703250793808,603.2767
94.11883515238152,570.816
94.16734812378613,583.1087
94.21586399260016,555.0631
94.2621772901708,573.3648499999999
94.30849321241844,590.22534
94.35922319983169,588.750185
94.4055446250101,563.0813
94.45407464576598,574.3652
94.5004014394924,624.0657699999999
94.5467308413082,584.3254
94.595269208017,575.43066
94.643810436551,573.65106
94.69014791489042,533.8362999999999
94.73648798822757,514.195
94.78503752071508,512.6215
94.83358990034527,515.70215
94.88214512693494,520.8221
94.9284959439575,544.8808899999999
94.97484934605905,516.30237
95.02341282093424,513.2731
95.07197912527788,506.60593
95.12054825533994,533.34564
95.16912020733014,551.2457
95.2132789738121,533.8641
95.26185630329609,537.6777
95.310436444457,537.3752
95.35681102305145,561.12885
95.40318814484584,540.8763
95.4517764476143,511.6036
95.49815880086025,510.31787499999996
95.54896143536422,494.87967
95.59534911902654,501.446715
95.64173933616426,485.73358
95.69034133416696,490.96112
95.73894611185224,502.14853
95.78534417465026,457.57526
95.83174476139044,481.83652
95.88035760247118,498.70578
95.92897321278043,488.82156
95.97759158846256,502.1073
96.02621272001154,522.3699
96.07041614008612,515.6611
96.1190425286868,534.6463
96.16767166566692,532.39185
96.2140929513566,510.84296500000005
96.26051672948935,508.9198
96.30915384228858,492.266
96.35779369008654,526.18787
96.40643626907485,525.1244
96.45287036968247,532.4480000000001
96.49930694711009,500.53235
96.54795745191537,498.45825
96.59661067776892,539.2007
96.64305492531619,547.41242
96.68950163415684,519.7957
96.73816274629507,478.9499
96.78682655923694,489.82938
96.8332809017016,479.775865
96.87973769951049,485.77368
96.92840935943288,484.1803
96.97708371017389,491.53342
97.02354810013318,516.774525
97.0700149302212,532.20526
97.1186970918657,531.5526
97.1673819245882,503.27094
97.21385631392666,468.467775
97.2603331277671,485.85864
97.30902573268044,485.65265
97.35772100135304,492.3651
97.40641893075536,491.20767
97.45290579960567,487.33024
97.49939508114292,492.23724
97.54810073421294,550.4678
97.59680903129173,509.7948
97.64330578447188,505.12827000000004
97.68980493832018,495.3868
97.73852091754208,502.2838
97.78723953108664,522.5303
97.83374612081704,498.387
97.88025509567493,500.9227
97.92898135235458,508.7523
97.97771023313577,555.6065
98.0242266068575,566.2356500000001
