source_surface_longitude,vp
70.79753777908434,323.8442
70.83295754802239,325.61282
70.88090230470316,319.959245
70.92883950423561,312.4268
70.97604456234932,318.48996
71.02396675490917,316.68805999999995
71.07105354910132,316.53656
71.11896074199771,310.50072
71.16696381303187,307.48598000000004
71.21413183673636,304.093235
71.26201641506752,275.25842
71.30916963194976,265.59738
71.35714255332502,289.95084
71.40510786190475,303.83078
71.4520320646307,276.46597
71.49998230482386,276.57596
71.54730502631118,295.65298
71.59524012328646,292.97995
71.6431675961021,307.8234
71.69015803509657,300.611665
71.73807040041441,300.74956
71.78576866498824,316.86746500000004
71.83335614363251,343.5504
71.88124569099438,340.4272
71.9281989290067,314.355465
71.97617651557701,311.58585
72.024146426681,308.072895
72.0712835681688,307.34372
72.11923825337638,308.725845
72.16636042645209,297.11493
72.21419678946887,284.2378
72.26212856934049,276.093965
72.3091251698547,293.91467
72.35714475581429,272.43949999999995
72.40515661469458,294.87477
72.45233670434212,310.586915
72.50023024651776,307.37088
72.54729231069442,321.597855
72.5951705817159,316.82462
72.64314408664858,303.0771
72.69018354660021,281.80983000000003
72.73803881096053,275.1879
72.78598925290792,273.5364
72.83321183522274,262.30673
72.88114689596603,250.29223000000002
72.92825148351551,245.85853
72.97617117060912,255.734905
73.02408310097952,268.192675
73.0710621580119,269.13556
73.11906149179103,267.932005
73.16695027138442,271.360915
73.21390661788402,266.13593
73.26188273764113,271.364365
73.30944022313291,261.97382
73.35719541766784,262.40667
73.40514821921222,235.76357
73.4521692904495,258.9868
73.50000397751914,268.74136
73.54783088270507,242.11658
73.59493174842248,252.173665
73.64294838264365,259.91319
73.6908545866678,260.1359
73.73782994507243,254.4698
73.78572064861788,255.66402
73.83360352318252,260.8279
73.88076101127004,259.06723
73.92873082958313,243.87053
73.97587298216092,225.67566
74.0238271939391,249.55785
74.07177353155906,245.41371
74.11868774906041,275.46158
74.16661850019284,264.70132
74.21464376121685,282.1817
74.261637363952,282.5344
74.3095446003579,284.29193
74.35744394894692,297.06622
74.40441449232317,269.226115
74.45240051751169,264.96027
74.50037861441565,262.21614
74.54732604539646,297.94717
74.59518619101195,307.9658
74.6431406751696,320.04200000000003
74.6901672136181,313.174085
74.73810597289506,307.31165
74.78603679008307,288.04474000000005
74.83304010904074,262.456585
74.88095518782353,269.4178
74.92886231758753,264.78049999999996
74.97584239708705,264.400175
75.02373377494756,263.2076
75.07171928541354,261.7113
75.11877816045205,259.48350500000004
75.15092893423429,258.21652
75.230218818606,257.94792
75.26164299266381,259.024185
75.30948683981615,261.15668
75.35742470443,266.24557
75.40443683291312,262.26685
75.45235883733689,256.200195
75.50027283159255,254.811175
75.54726154003953,258.02408
75.59526156282737,250.29672
75.64315164923683,250.40822500000002
75.69011690102475,259.39352
75.73809295155573,264.544785
75.78606094409027,263.8285
75.83310452004517,260.13098
75.88095474334165,272.31616
75.92879693601583,273.04297
75.97581696452329,275.43875
76.02374497533805,278.32401000000004
76.0716649145291,279.07275
76.11388067517953,285.5793
76.16859924435077,293.38928
76.21466451249844,296.38455
76.26163728549447,300.79288
76.30951710676418,293.36033
76.35738884282813,293.93512
76.40443958812236,302.17346
76.45229528425428,308.40714
76.5001428882551,302.28748
76.54788083644229,309.428115
76.59489991098397,316.52618
76.64282490749451,322.8328
76.6907417684603,334.234
76.73773705402597,330.517655
76.78573926841807,325.68558
76.8336318472134,319.0539
76.8806033070498,342.29949
76.92858117437613,334.56955
76.9765508580206,268.02797
77.02349845529855,260.49133
77.0712491920939,260.12031
77.1191945190736,292.71402
77.16692897641957,292.80600000000004
77.21394605903964,294.37605
77.26186699179023,279.11362
77.30977972491311,289.57268
77.35677283027451,279.476715
77.40477056623223,263.813555
77.45276006126814,276.29764
77.49972913544529,288.50066000000004
77.54739871396981,283.06622
77.5953636986626,283.39694
77.64321926759231,279.387275
77.6901562809357,281.405895
77.73809670047592,300.03531
77.78602886321556,293.09612500000003
77.8330428964123,296.5464
77.88085761625823,300.626
77.92876516952109,303.81989999999996
77.97646236773471,304.24703999999997
78.02344417539962,302.89154
78.07142812671704,300.06134
78.11940377062396,303.19116
78.1663613519363,304.096175
78.21411863318609,304.34573
78.26206955136155,304.18307
78.30981030700576,305.27747
78.35683647317846,291.68332
78.40476262808599,301.04988000000003
78.45268045989798,302.66562
78.49968228455148,305.03836
78.54738194869468,303.252885
78.59527499052945,303.6953
78.64315970020928,302.84476
78.69022980563207,300.90527
78.73809798493521,297.95723
78.78595782546851,295.6165
78.83340639958978,299.170445
78.88064534276458,290.938
78.92858102578619,294.80173
78.97650832573898,292.57834
79.02352128863532,293.68666
79.07123068697952,305.46439
79.11913301893846,297.42851
79.16702695912772,301.194595
79.2140071842854,301.0701
79.26188449290997,300.06534
79.30985395929429,298.88191
79.35751337440215,303.63696000000004
79.40446080973402,305.87366
79.45230468800263,305.9718
79.50024064479277,305.565995
79.5476658155259,306.097515
79.59478136313459,301.28897
79.64279264205707,304.44638
79.69069501858024,302.82334000000003
79.73778575869675,314.27783
79.78547060671156,311.25516
79.83334779269447,299.02838
79.88121651824856,297.641125
79.92827416316925,316.2402
79.97592548393396,310.487795
80.0237689926463,312.21954
80.07170430630065,306.5888
80.11872880409294,303.840635
80.16634654506078,303.57257
80.21425654487162,302.8618
80.26215803126722,312.04898
80.30924951594852,308.65308
80.35683360670717,311.047695
80.40470973524856,310.31989999999996
80.45267747388313,309.03702
80.49973561928903,308.81952
80.54738610477338,304.61887
80.59532837061033,307.497915
80.6431620081477,315.71983
80.6902868063337,315.14297
80.73770339588663,312.84583
80.7857116398908,313.32986
80.8337112724308,308.50223
80.88130240179983,313.73807
80.92828532965252,320.41125
80.9761594290421,322.67424
81.02412486314637,319.02595499999995
81.07178197154126,316.36462
81.11873137879084,321.26862
81.16637157570057,317.43195000000003
81.21430279455677,311.440885
81.26222538225764,309.00449000000003
81.30924102941681,311.24664
81.35684712777068,306.55944999999997
81.40474402484836,325.513795
81.45263228216135,310.979385
81.50031241687208,308.44939999999997
81.54738564469694,304.053865
81.59514844501633,305.42566
81.64300231931912,304.64328
81.69074787433875,305.369705
81.7377872576597,322.293085
81.78541607010695,329.3551
81.83333514197972,331.65274
81.88124551841926,333.99478
81.92884846124174,339.25815
81.97584544709414,326.926695
82.02363039853421,331.968135
82.07160573178726,334.54046500000004
82.11937330917465,319.39465
82.16633630377163,320.04556
82.21398674419662,321.69324
82.26192736815267,323.69882
82.30985924104394,318.43472
82.35748411107475,315.19542
82.40450394258323,307.72025
82.45211162553818,293.91080999999997
82.50000874535988,296.07088
82.54789710337633,308.86563
82.5954787189622,307.36383
82.64255513567782,309.01105
82.69021881535774,324.72134
82.73817161353129,342.506135
82.78601634913635,344.21675
82.83355460314421,344.79135
82.88058810071158,348.15356
82.92820830733888,347.85043
82.97611735034917,345.04947500000003
83.0241167369831,344.768185
83.0718098308589,344.9492
83.11880028568234,345.06583
83.16637689432275,343.8912
83.21424205615814,342.26479
83.2621974603421,342.23559
83.30984683376539,344.3788
83.356794194218,346.14505
83.40442617048511,344.002155
83.45234638007517,344.55415500000004
83.50025771252302,343.00292
83.54796223987091,343.175995
83.5949653455803,345.70786
83.64255345576763,347.41477
83.69042951520916,347.34865
83.73829668694742,346.65945
83.7859572256198,349.64972
83.82500856146923,352.06992
83.9029946345843,331.095865
83.92829302090158,329.07039
83.97621477848116,327.8278
84.02412759908836,331.70944
84.07173519532095,335.788285
84.11874149907445,338.176685
84.16633154131007,340.29065
84.2141101624747,338.846565
84.26207725010113,336.98715
84.30983801126496,330.741105
84.35739255429272,329.89989
84.40444508687321,343.04852
84.45208064838101,341.17837499999996
84.49990451926476,339.9267
84.54781800849133,344.0766
84.59552537951345,346.1374
84.64312528219163,346.983475
84.69012515450498,346.0074
84.73780588599068,341.5331
84.78606860096787,341.4231
84.83353441813634,341.45975
84.88118827029592,343.33746
84.92883318313865,344.17804
84.97587868103437,341.45422
85.0235058203431,344.5181
85.07132076515504,343.97748
85.11922504536804,334.20313
85.16692358857156,332.38986
85.21451482375713,335.42004
85.26160559882302,342.25070500000004
85.30927730084265,355.57635
85.35684174398929,349.37436
85.40479021108168,348.734
85.45272956810612,340.3578
85.50026697929438,340.3659
85.54789361509553,337.36467000000005
85.59492221748613,345.6046
85.64253095391467,350.75043000000005
85.6903269509479,348.27234
85.73821197888685,344.95786
85.78598978568537,348.15076
85.83366042526515,345.895
85.88112589150857,337.3683
85.92828825281292,338.2881
85.9758338336226,336.13159499999995
86.02366440470055,333.9299
86.07158382504034,336.09033
86.1192981364907,340.64331500000003
86.1669053972867,345.438825
86.21430773187618,347.73895500000003
86.26160316127547,345.82327
86.30928119979708,346.540365
86.35685225431547,342.48082
86.40470779807637,342.95004
86.45265198826174,353.30978
86.50029349805206,348.682825
86.54792588952708,338.8084
86.59496248182899,313.273225
86.64257674314852,326.166
86.69018188034266,327.921235
86.73797333872442,321.18085
86.78595100355747,318.71040500000004
86.83362633012754,318.175035
86.88119482011746,317.8057
86.92885182464512,316.39954
86.97591387763836,318.3868
87.02355264653734,321.9823
87.07118223829202,321.3554
87.11890022439772,318.01932999999997
87.16680410092074,314.86353
87.21460114576861,317.9109
87.26219389702796,325.79712
87.30977746159317,322.53848
87.35696192091899,320.44379000000004
87.40452718186475,320.49634
87.45208325039236,319.73257
87.49972754737817,319.40149
87.54755741806423,359.5136
87.59547536190912,348.1365
87.64318922307649,328.51788
87.6907964599979,336.61543
87.73839445556791,363.06207
87.78549666198394,330.99849
87.83307626378584,324.44602499999996
87.88064661852218,335.68045
87.92820772424672,335.60988
87.97595404658864,318.47552
88.02388546943115,320.87994
88.07171029042425,319.946995
88.11923421201692,337.6889
88.16694319042803,342.74471
88.2145456945124,342.51735
88.26155618125502,338.745425
88.30923729874915,334.37872
88.35690907474066,326.11983499999997
88.40447444492536,328.153335
88.45203050804679,329.06498
88.49996536071363,308.952225
88.54789075005623,327.011305
88.59551571545379,335.2924
88.64313132835079,325.63739
88.69073758707441,323.7778
88.73843141891867,327.4157
88.78543748349827,350.42568500000004
88.83301576405137,347.69052
88.88068155522993,332.15396
88.92833794507798,335.20734
88.97598493160373,337.57996
89.0237193279747,335.04265999999996
89.07154107477612,341.950055
89.11925655994455,343.60895
89.166962596508,340.28047000000004
89.21465918247306,339.2721
89.26224959736189,341.565
89.30983059642574,343.2846
89.35701545515667,367.40527
89.40448103239926,411.3905
89.4521305119222,352.58865
89.49967390706303,356.64954
89.54730448177077,342.85158
89.59492559195482,341.7002
89.64253723563013,339.90695
89.69042905065454,347.62150499999996
89.73831128018804,340.91850999999997
89.78599090683247,343.98317
89.8336610217003,340.16004999999996
89.88122515366092,330.01895
89.92877980869359,326.22862499999997
89.97642141612383,343.01644999999996
90.0240535048193,354.05181500000003
90.07119411078918,364.06152
90.1187108799395,347.165755
90.16631451762892,352.92758
90.21400496444768,345.9994
90.26168584536262,337.21970999999996
90.30926086260885,353.240165
90.35682634910883,363.664675
90.404478560668,376.92447
90.45221743758071,383.76892
90.50004291998408,374.16526999999996
90.54785874878662,368.7149
90.59556874244052,352.836
90.64317295739139,350.778835
90.69076759124744,350.66034
90.7384487640064,353.51175
90.78602421119436,358.01126
90.83359007229367,352.0943
90.8812424092137,355.616
90.9288851178794,351.1056
90.97651819670652,333.72693
91.02375762256966,331.85507
91.07117954226604,332.94388
91.11878383820326,334.1851
91.16637849780044,335.30194
91.21396351936409,335.25647
91.26163480964195,331.795055
91.30929641983124,334.21133
91.35685247875188,344.3549
91.40449474305302,339.453465
91.45212732250276,349.50693
91.49975021530179,351.57653
91.5473634199002,356.27258
91.59496693466457,343.71631
91.64256075805908,354.7774
91.69024062133722,345.12137
91.7381021777874,337.37872
91.78585822685864,336.25001499999996
91.83360450010896,340.2327
91.88124534131532,347.77628
91.92878080748042,346.69847000000004
91.97640218676011,343.86208999999997
92.02401382304241,344.81494
92.07171129110316,343.81644
92.11939897369086,342.091965
92.1669813324028,343.60616000000005
92.21283461980013,343.79747999999995
92.24062876480455,343.32538
92.31453925287636,356.90656
92.35740417711726,342.722375
92.40503317438916,343.99017
92.45265237558509,341.6563
92.50026177919833,340.70764
92.54795676394538,372.59665
92.59554654822071,381.807325
92.64312653057482,374.0272
92.69079203040944,375.32245
92.73844768598131,349.49716
92.78599821381896,354.37811
92.83353893370042,382.36197
92.88116508652108,385.05637
92.92878138915724,385.8693
92.97648304292828,376.285925
93.02417480410212,389.97668
93.071761507653,390.05862
93.11781604864689,371.08054
93.17166150164668,384.1456
93.21455758007147,382.86879
93.26219991536276,394.7596
93.30983234935746,386.265215
93.35745488052105,375.7321
93.40506750751541,413.55199
93.4526702289196,377.75134
93.500263043227,379.84962
93.54794091506666,365.108915
93.59551389148156,373.25458
93.6430769565485,383.75021000000004
93.69072501559165,403.398735
93.73836312102932,407.49717499999997
93.78599127153367,403.40626
93.83360946568914,395.147385
93.88121770203321,405.20195
93.92881597931483,387.678735
93.97630950859872,380.81955
94.02379311576621,378.33645
94.07126679939928,375.49792
94.11873055815785,378.02181
94.16637380739196,377.13702
94.21400704976597,384.161175
94.26163028392972,396.63812
